row-names,var-1,var-2
obs-1,18.359516380339016,155.59773385336953
obs-2,4.290262763291379,164.50994500530933
obs-3,6.87644869592474,163.8570107238594
obs-4,9.722149098469771,157.72221826902927
obs-5,9.901929885525773,163.85324103553452
obs-6,8.954965771346023,164.48462621911966
obs-7,2.9980568346428758,169.59357603092946
obs-8,2.631272864452444,159.31327302658343
obs-9,8.707563226403746,158.91094318755538
obs-10,17.431242938433194,159.57690132003614
obs-11,10.053695259817335,159.97502113088257
obs-12,9.733360382341667,148.09178132897534
obs-13,11.371729165678374,151.5799307875847
obs-14,11.016571976784451,158.4727501415993
obs-15,9.087873520614769,155.33266932501581
obs-16,13.00110566599214,161.78465902711565
obs-17,15.70140574036969,158.4579831576011
obs-18,14.205855820138321,161.86782610785966
obs-19,6.208281140297247,155.97360368349996
obs-20,10.054907539729122,150.76063143853716
obs-21,11.361432260548412,157.28668616496822
obs-22,1.5585319380234939,165.9190981710068
obs-23,8.488355597300668,156.12920864455344
obs-24,7.123995031163352,155.8439287306783
obs-25,10.897543404117682,155.80575431054487
obs-26,5.506142775622893,165.3990009029389
obs-27,8.503094690767453,162.5661425138502
obs-28,5.691751017055637,159.37582479387453
obs-29,5.331225677953002,157.12410608548245
obs-30,11.910865927102966,165.61224213188686
obs-31,6.550825095968278,156.59270420771236
obs-32,14.590833676793224,163.78275045789752
obs-33,11.251582424004441,145.66526303113557
obs-34,7.447524566740258,154.30003366215936
obs-35,4.9033928520489525,159.86447159337712
obs-36,0.6943492390873747,151.95274365459375
obs-37,4.949617225775382,160.65801418742544
obs-38,4.2573214792466185,154.9978847644178
obs-39,21.354601947915057,158.6217813178929
obs-40,-2.1383227539654843,154.42545327592381
obs-41,8.270983060862461,160.25418466000832
obs-42,5.721664738109097,165.33045131066947
obs-43,13.202797937932186,152.30585551208372
obs-44,3.5571105614331566,159.48154092888342
obs-45,8.838638105303959,152.06249452894372
obs-46,8.738126160947875,152.83062380548472
obs-47,19.566334874861443,161.00587071043157
obs-48,15.571746000758164,157.94475008232914
obs-49,13.51966144022053,168.7748259491135
obs-50,18.98723798244753,155.83973785397657
obs-51,15.397968806266949,152.49802180482058
obs-52,13.872235937612741,156.5075750208486
obs-53,13.688909397706524,158.38264234788275
obs-54,16.09790565359451,164.0056242022297
obs-55,6.558185668837817,157.86479329521177
obs-56,3.6125665279486654,156.56340543898216
obs-57,4.245628027322743,167.33601038548233
obs-58,12.683519205490294,154.80708396725504
obs-59,22.219723376606822,159.6762284401053
obs-60,8.678959793612826,160.2142328567645
obs-61,8.14331950307117,152.49984883312013
obs-62,10.611911979266628,162.8309271361817
obs-63,10.0949690294809,170.54390693312914
obs-64,18.05831999373203,167.59733789914537
obs-65,-0.9571025733596485,166.2552625072597
obs-66,5.114842297447509,162.06490519286552
obs-67,9.558163072174496,157.4901711397063
obs-68,13.823036070716924,163.6004081524845
obs-69,8.23706304823558,162.52862508966336
obs-70,21.65644595657615,154.98579952725166
obs-71,6.573733658309852,159.13852362464672
obs-72,5.105066469225089,165.13937900228711
obs-73,14.31559687487278,157.82566494209323
obs-74,6.166993244585671,165.29599639299792
obs-75,13.724964615342161,158.64778442926587
obs-76,17.430919532160456,157.4907658946494
obs-77,14.304678100670387,160.79204520203035
obs-78,15.763101521473573,152.30043119349722
obs-79,8.026198395310567,153.3812469052762
obs-80,5.4982238749014325,155.71633647933763
obs-81,7.605768425197704,172.2129480883673
obs-82,12.328986104045706,154.85754349444142
obs-83,5.134807963207073,159.21752110066814
obs-84,8.913543584710144,162.80647833997443
obs-85,6.061918643567269,155.77007862115042
obs-86,3.42798328904225,154.83241550545722
obs-87,-1.3355363571757213,162.12759267992092
obs-88,12.163923633959087,161.00310554799714
obs-89,1.6456720222590153,163.46607716987157
obs-90,13.385151242923579,165.70605161086667
obs-91,14.871440543713257,160.1908713524996
obs-92,10.967225396844752,163.09334081871577
obs-93,5.51203438859921,168.37057092846925
obs-94,14.1643978166571,163.39020006330225
obs-95,11.520601473260141,159.07319704495856
obs-96,12.175761593541923,160.36618311373184
obs-97,9.207404251639939,163.1172389563336
obs-98,9.398601521995261,162.48630511031936
obs-99,15.019929671546652,158.15394023857579
obs-100,7.235636546501857,168.15077758441868
obs-101,8.375028095813343,153.54764863010558
obs-102,4.781776730886708,165.47241695981933
obs-103,12.297484534840054,165.12758424908233
obs-104,6.034056445700142,168.4652957337262
obs-105,13.349410843717822,159.46182531026227
obs-106,13.032286894210497,160.8219830159074
obs-107,1.9551997300139003,158.2138576208013
obs-108,8.437644486240135,155.8641100077355
obs-109,15.270630284625529,150.77960200379326
obs-110,4.8510895988475,164.1167378057215
obs-111,10.673165559012885,164.30584368114623
obs-112,4.953933026315412,156.54474734740222
obs-113,21.130805892035433,153.4237676418727
obs-114,15.41192926188857,168.171012809521
obs-115,15.583651265784994,162.4130453373176
obs-116,9.790675929682124,156.5157824768684
obs-117,0.7358508253869527,165.6495760079474
obs-118,16.868020927383874,163.31108679605404
obs-119,4.338497832078759,163.68355622652896
obs-120,15.067665060749839,171.8382938187305
obs-121,14.822477285413434,169.78721071666908
obs-122,9.755775723183193,154.67138024603247
obs-123,7.477969000384977,156.97203165509993
obs-124,7.228853538253705,156.61702590977404
obs-125,15.551863645192295,154.11665780604895
obs-126,4.704774395128722,160.5742559756754
obs-127,19.028022824291952,158.11582049287287
obs-128,22.20877988127601,161.72356243912645
obs-129,0.517671349954492,160.32697943355154
obs-130,12.622996630736846,155.68648976617123
obs-131,-1.274128343681518,161.51773985453966
obs-132,19.964131625699608,163.95190689657775
obs-133,9.573760737279192,156.95265416051953
obs-134,5.814642861003936,163.65258773489745
obs-135,8.244551748135827,154.4928496409447
obs-136,15.938181137115805,168.4059825111161
obs-137,15.231409946309842,153.19210848077356
obs-138,16.249311587954136,148.48278563960184
obs-139,10.542709673865012,167.17918464751713
obs-140,9.952020199263986,160.12385205312114
obs-141,5.974568999795476,171.47218122724988
obs-142,18.478678506415548,157.38852150163373
obs-143,5.2623375298368655,170.55020951113957
obs-144,13.612347702216388,156.81654661205351
obs-145,10.536468058215277,162.72670376231014
obs-146,7.1356795139330895,163.2318378574146
obs-147,7.7682379259800225,156.63161053182802
obs-148,9.732050158268491,151.4366712782911
obs-149,8.737584192340208,151.62585965014992
obs-150,9.82199512189343,157.1584582429147
obs-151,2.960568267393043,172.57801582289193
obs-152,2.028878638245085,166.2211525860475
obs-153,2.5563317311310874,157.29468468047563
obs-154,3.2118076227354777,165.5847683147113
obs-155,11.54309521359203,160.81664859962024
obs-156,9.097726899571072,165.57518119325863
obs-157,-6.268491083633201,164.29586612003752
obs-158,11.499914673919031,158.16171800287628
obs-159,7.87333482377972,157.59520878663182
obs-160,9.477050634270343,161.11056908252255
obs-161,7.147469276639376,159.69871549793498
obs-162,15.876821919670848,159.95555867275664
obs-163,8.777305725068388,171.53546059268194
obs-164,7.6629491838906425,158.73031337963158
obs-165,1.5060447605599485,159.0093147496365
obs-166,5.792668581155908,159.82374641939668
obs-167,13.71502815349204,153.68350286899073
obs-168,13.401609284575136,158.1131047578252
obs-169,12.507590611431862,159.40312904546155
obs-170,8.584192819573257,157.2771999264013
obs-171,7.701758830139124,164.525348045827
obs-172,14.158074421069363,164.51238084343538
obs-173,5.001744893335326,156.43201594059053
obs-174,5.196069380077868,165.67127943190937
obs-175,14.03611090049947,162.48382525568104
obs-176,5.596927432654243,159.3165486271388
obs-177,5.863992401156842,156.10602706243134
obs-178,10.804604743653398,153.30436018584965
obs-179,10.039675821594736,151.86065461065004
obs-180,14.72681830801304,160.27122390361473
obs-181,12.467788312677035,161.46486062943623
obs-182,6.3299676115969525,159.97768831015279
obs-183,8.198195058248229,156.4761785920817
obs-184,13.899314229455925,163.10198434151272
obs-185,13.73020124062095,154.47503889260858
obs-186,10.12635066721507,164.47834722535288
obs-187,15.848672710252773,161.17125993400563
obs-188,8.778955330421315,168.40108285283853
obs-189,4.596253673223169,159.7046250533303
obs-190,12.275855962693942,164.8148785015966
obs-191,8.158730460230894,156.28168133559464
obs-192,2.4306751404760956,157.79032590974575
obs-193,13.337197047319467,167.03518047828447
obs-194,11.193598946527429,155.76198302257004
obs-195,8.753402215900611,152.72061013182048
obs-196,15.401037504267354,173.86430922142114
obs-197,4.06645178257997,153.86116491213818
obs-198,15.268294955378835,155.9212964131714
obs-199,9.460956808950206,150.69676900776167
